web-scraper-order,web-scraper-start-url,product-link,product-link-href,name,description,price,Main Image URL,Product Gallery Images,Product Gallery Images-src
32GB Memory 1TB PCIe SSD","$1,999.97","https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-04.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-347-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-347-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-347-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-347-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-347-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-347-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-347-07.jpg""}]",""

"1720633922-17","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Vortex-X Ruby Gaming PC - Windows 11 Home - Ryzen 7 7700X - GeForce RTX 4080 Super - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - VXR7700X4080S","https://www.newegg.ca/p/N82E16883360516","ABS Vortex-X Ruby Gaming PC - Windows 11 Home - Ryzen 7 7700X - GeForce RTX 4080 Super - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - VXR7700X4080S","Operating System: Windows 11 Home
CPU: AMD Ryzen 7 7700X 4.5GHz (5.4GHz Max Boost) 8-Core 16-Thread
GPU: MSI GeForce RTX 4080 Super Gaming X Slim with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: MSI B650-VC V2 DDR5 Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: Thermaltake 240MM RGB AIO Water Cooler
PSU: ABS 1000W Gold 
Case: Thermaltake H700 Black Gaming Case
Dimension: 18.3"" x 9.2"" x 19.4""
Wi-Fi: Wi-Fi 6E
Bluetooth: Bluetooth 5.3
VR Ready: Yes","$2,799.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-09.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-10.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-12.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-13.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-14.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-15.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-516-16.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-10.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-12.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-13.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-14.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-15.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-516-16.jpg""}]",""

"1720633928-18","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i5 14600KF - GeForce RTX 4060 Ti - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - CA14600KF4060TI","https://www.newegg.ca/p/N82E16883360510","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i5 14600KF - GeForce RTX 4060 Ti - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - CA14600KF4060TI","Operating System: Windows 11 Home
CPU: Intel Core i5 14600KF 6 P-Core, 8-E Core, 20 Thread Processor
GPU: Gigabyte RTX 4060 TI 8GB Windforce with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: Gigabyte B760M-C DDR5 Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: Thermaltake UX200 ARGB Tower Cooler
PSU: Compucase 650W 80+ Gold PSU
Case: ABS Cyclone mATX Gaming Case
Dimension: 200mm * 415mm * 320.5mm
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
VR Ready: Yes","$2,399.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-510-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-510-08.jpg""}]",""

"1720633931-19","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Yeyian Gaming Desktop TANTO YPI-TA34F0B-47S1N Intel Core i5-13400F 16GB DDR5 1 TB PCIe SSD GeForce RTX 4070 SUPER Windows 11 Home 64-bit","https://www.newegg.ca/yeyian-ypi-ta34f0b-47s1n-tanto/p/N82E16883630048","Yeyian Gaming Desktop TANTO Intel Core i5 13th Gen 13400F (2.50GHz) NVIDIA GeForce RTX 4070 SUPER- AI Accelerated 16GB DDR5 5600 MHz 1 TB SSD  120mm AIO Liquid 650W PSU Windows 11 Home 64-bit- YPI-TA34F0B-47S1N","System with INTEL Core i5 13th Gen 13400F CPU Processor.
NVIDIA Geforce ASUS RTX 4070 SUPER GDDR6 Graphics Card.
ASUS Intel B760 Chipset Motherboard.
1 TB NVMe SSD.
16GB DDR5 5600MHz Gaming memory.
120mm Liquid Cooling
Total 5 ARGB Fan for best cooling system.
650W Gold Plus PSU.
WiFi : YES
VR Ready : YES
Window 11 Home instaled.
All Yeyian Gaming PC assembled in USA.","$1,699.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-04.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-048-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-048-08.jpg""}]",""

"1720633934-20","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i5 13400F - GeForce RTX 4060 Ti 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR4 3200MHz - 1TB M.2 NVMe SSD - CA13400F4060TI","https://www.newegg.ca/abs-za13400f4060ti-cyclone-aqua/p/N82E16883360483","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i5 13400F - GeForce RTX 4060 Ti 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR4 3200MHz - 1TB M.2 NVMe SSD - CA13400F4060TI","Operating System: Windows 11 Home
CPU: Intel Core i5 13400F 6 P-Core, 4 E-Core, 16-Thread Processor
GPU: Gigabyte GeForce RTX 4060 Ti Windforce OC 8G with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: MSI B660M-A Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR4 3200 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: ABS RGB Air Cooler
PSU: ABS Cyclops 650W 80+ Gold
Case: ABS Cyclone mATX Gaming Case Obsidian Black
Dimension: 7.87"" x 16.34"" x 12.62""
Wi-Fi: Wi-Fi 6E
Bluetooth: Bluetooth 5.3
VR Ready: Yes","$1,599.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-483-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-483-08.jpg""}]",""

"1720633936-21","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Corsair Gaming Desktop ONE i500 Wood Dark CS-9020038-NA Intel Core i9-14900K 32GB DDR5 2 TB PCIe SSD GeForce RTX 4080 SUPER Windows 11 Home 64-bit","https://www.newegg.ca/corsair-cs-9020038-na-one-i500-wood-dark/p/N82E16883304043","Corsair Gaming Desktop ONE i500 Wood Dark CS-9020038-NA Intel Core i9-14900K 32GB DDR5 2 TB PCIe SSD GeForce RTX 4080 SUPER Windows 11 Home 64-bit","Intel 14th Gen Core i9-14900K (24 cores, 32 threads, up to 5.8GHz, 36MB L3 cache)
NVIDIA GeForce RTX 4080 Super
32GB Corsair Vengeance DDR5-6000
2TB M.2 NVMe solid-state drive (SSD)
Based on Intel’s B760M chipset
Fully modular 1,000W Corsair SFX-L (80 Plus Gold certified)
Liquid cooling for the CPU
Wi-Fi 6E and Bluetooth 5.3
2.5Gbpsn LAN port
Windows 11 Home 64-bit
Features a spiffy-looking design with a wooden front panel and ample ventilation. Dimensions: 15.3"" (H) x 7.6"" (W) x 11.8"" (D); Weight: 15.83 pounds.","$4,999.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-304-043-01.png","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-043-01.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-043-02.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-043-03.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-043-04.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-043-01.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-043-02.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-043-03.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-043-04.png""}]",""

"1720633939-22","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Stratos Aqua Gaming PC – Windows 11 – Intel i7 14700F – GeForce RTX 4070 Super – DLSS 3 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – SA14700F4070S2","https://www.newegg.ca/p/N82E16883360507","ABS Stratos Aqua Gaming PC – Windows 11 – Intel i7 14700F – GeForce RTX 4070 Super – DLSS 3 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – SA14700F4070S2","Operating System: Windows 11 Home
CPU: Intel Core i7 14700F 2.1GHz (5.4GHz Turbo Boost Max) 8 P-Core, 12 E-Core, 28-Thread Processor
GPU: MSI RTX 4070 Super Ventus with support for DLSS 3 - AI-Powered Performance 
Motherboard: MSI B760-VC DDR5 Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: Thermaltake UX200
PSU: Compucase 750W 80+ Gold PSU
Case: ABS Stratos Pearl Snow
Dimension: 460 x 210 x 395.3 mm
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 5.1
VR Ready: Yes","$2,699.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-09.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-507-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-507-08.jpg""}]",""

"1720633941-23","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Yeyian Gaming Desktop Tanto NVIDIA GeForce RTX 4070- AI Integrated Intel Core i5 13th Gen 13400F (2.50GHz) 16GB DDR5 1 TB PCIe SSD Windows 11 Home 64-bit YPI-TA34F0B-4701U","https://www.newegg.ca/yeyian-ypi-ta34f0b-4701u-tanto/p/N82E16883630033","Yeyian Gaming Desktop Tanto NVIDIA GeForce RTX 4070- AI Integrated Intel Core i5 13th Gen 13400F (2.50GHz) 16GB DDR5 1 TB PCIe SSD Windows 11 Home 64-bit YPI-TA34F0B-4701U","All Yeyian Gaming PC are Assembled in USA.
System with Intel Core i5 13th Gen 13400F CPU Processor.
NVIDIA Geforce RTX 4070 GDDR6 Graphics Card.
1TB M.2 NVMe SSD.
16GB DDR5 5600 MHz Gaming Memory.
650W Plus Gold Power Supply.
120mm liquid cooler , Total 5 ARGB PWM Fans for Maximum Air Flow.
Case with Yeyian Lancer Black.
Wireless - WiFi 6, Bluetooth 5.1.
Windows 11 Home 64-bit.
VR READY.
BEST WARRANTY COVERAGE IN CLASS: YEYIAN Silver Shield Warranty Included for Every YEYIAN Gaming PC Purchase
Fully Covers 3 Year Labor, 2 Year Parts, 1 Year Shipping & Handling within 48 US States with Lifetime Technical Support","$1,599.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-27.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-27.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-26.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-25.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-16.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-20.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-21.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-14.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-18.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-15.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-033-19.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-27.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-26.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-25.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-16.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-20.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-21.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-14.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-18.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-15.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-033-19.jpg""}]",""

"1720633944-24","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Yeyian Yari Gaming PC Desktop INTEL Core i7 12700F(2.10GHz) Nvidia RTX 4060Ti, 1TB NVMe SSD, 16GB DDR5 4800, 120mm AIO 650W Gold PSU, AC Wi-Fi, Window 11 64 bit, YPI-YA27F0B-46T1N","https://www.newegg.ca/yeyian-yumiypi-ya27f0b-46t1n-intel-core-i7-12700f-geforce-rtx-4060-ti-16gb-ddr5-1-tb-pcie/p/N82E16883630031","Yeyian Yari Gaming PC Desktop INTEL Core i7 12700F(2.10GHz) Nvidia RTX 4060Ti, 1TB NVMe SSD, 16GB DDR5 4800, 120mm AIO 650W Gold PSU, AC Wi-Fi, Window 11 64 bit, YPI-YA27F0B-46T1N","All Yeyian Gaming PC are Assembled in USA
System with Intel Core i7 12th Gen 12700F CPU Processor
NVIDIA GeForce ASUS RTX 4060 Ti GDDR6 Graphics Card
ASUS PRIME B760M-A AX Motherboard
1TB M.2 NVMe SSD
16GB DDR5 4800MHz Gaming Memory.
650W Gold Plus Power Supply.
120mm liquid cooler, Total 5 RGB Fans for Maximum Air Flow
Case with Yeyian ARC Black
Wireless - WiFi 6, Bluetooth 5.1
Windows 11 Home 64-bit
VR READY
BEST WARRANTY COVERAGE IN CLASS: YEYIAN Silver Shield Warranty Included for Every YEYIAN Gaming PC Purchase
